lat,lng,buildings
4.58673,-6.85616,33186
27.3522,65.0414,7622
26.3037,65.0797,260
25.2688,65.117,35
28.8886,61.6727,325
29.8538,72.8666,170
59.4668,51.4651,14366
60.7867,48.9079,11547
29.3651,71.7007,323
-4.26234,115.228,32485
5.76873,167.85,68
60.4925,41.2081,20367
30.9471,72.956,1249
62.0262,46.1998,12686
27.8572,68.3074,9639
25.938,122.581,16
26.326,120.736,91
25.057,118.229,3399
51.9523,3.77835,1498432
24.68,121.096,144380
50.2671,37.7612,41304
-25.6655,-48.7923,42282
-19.0427,-52.6841,87
52.3639,34.8881,28563
44.7304,29.4688,22452
-18.4201,-53.6722,65
52.6149,31.5744,129336
-25.215,-47.7296,3106
51.3865,35.5598,128564
3.54049,9.17628,31984
51.1892,27.8377,30215
4.22204,16.0053,14412
50.5105,23.447,429759
2.16323,110.589,422
76.6505,101.221,1
49.1878,30.9532,86450
45.4352,31.9656,8364
49.0847,39.9001,62038
-18.4385,-163.117,35
76.5676,96.3222,27
1.43986,16.2511,290
46.8689,35.4507,36950
-19.9539,-54.7368,5462
51.6922,32.2686,45317
61.8049,137.958,4
44.8541,36.6006,77100
49.6488,22.5388,565956
2.3916,15.8097,1782
0.738872,11.3735,7814
48.2257,31.6241,86229
-19.1908,-169.345,1567
-1.10821,11.1475,335
-22.3767,-158.109,412
47.4085,30.664,19549
20.1991,57.605,39
-21.8054,-51.765,12158
48.7393,23.329,187086
-18.8789,-54.6941,546
-44.5866,171.376,9900
51.5084,33.9649,36676
-0.499261,17.1496,7926
46.2619,32.9111,25967
47.2502,32.2765,58908
2.43868,111.66,4298
77.6635,103.721,109
0.476069,16.6978,7
48.5021,28.335,79900
0.687869,12.4156,10226
48.3754,29.9862,31261
61.303,135.817,203
46.6474,37.0081,74124
75.6214,99.0816,13
-0.440504,16.0547,776
46.0745,34.4819,77712
45.5881,30.3877,9897
-1.17052,12.1954,562
47.5445,29.0376,179580
-24.329,-52.885,15689
56.6232,41.9202,84666
15.0732,119.628,79869
-21.0282,-179.294,7
48.77,21.6521,501432
-27.1075,-49.8884,4183
56.9721,36.4293,102997
74.5239,110.136,21
45.7194,28.797,68871
1.80366,7.94732,117
46.5729,29.7216,161063
3.33084,15.3733,7344
-20.4795,-157.362,194
76.6379,106.182,14
1.38978,17.339,133
47.0701,33.8728,14941
50.5279,18.2976,1102962
1.67522,10.9703,8587
-19.3405,-157.58,239
-18.7353,-170.41,336
-0.266747,12.8329,465
49.3283,29.2896,139056
-26.678,-48.8269,325225
50.3995,36.2073,290952
0.421378,17.7939,16905
48.0535,33.2464,168200
-26.9429,-51.9602,22758
53.2484,35.8241,67780
12.1755,119.624,13642
70.1755,151.919,2
47.8136,24.1,79472
-27.5244,-50.9462,12986
55.1116,36.1127,144485
-23.0261,-148.979,878
13.4861,121.054,471189
68.4069,156.242,54
47.856,22.4436,129646
47.8594,34.8506,94736
46.4282,31.3236,78628
45.8669,36.0338,13294
58.725,143.267,172
48.2366,38.9369,204374
47.7473,25.7529,111068
49.6055,24.2352,328554
-24.5241,35.3662,2812
-7.11951,-70.317,1707
39.3344,18.3267,68598
28.7253,-5.77123,46
-3.17741,30.7053,281289
-1.0342,27.3342,120
-21.7672,150.256,22
46.2106,7.17917,562537
44.3986,7.42905,505606
51.1307,38.7343,118159
1.53709,14.1053,1992
46.761,13.4538,321794
45.8896,14.3052,411894
14.936,3.53946,1765
-6.45987,-71.2495,415
58.7594,-161.765,265
38.3027,16.1218,157478
37.2901,15.4224,309808
-1.15142,29.6413,896843
0.95945,26.3079,153
70.6059,-53.222,1090
46.3787,8.72008,402087
-21.3848,147.036,110
-2.16119,30.1712,125979
45.548,9.59981,1171920
-18.0492,-140.799,641
28.5069,89.3027,2052
27.7969,90.2063,36158
40.0497,60.558,24
-31.7962,133.689,476
40.3374,56.6025,90
32.5067,57.8812,67
5.10105,-7.50914,9646
67.8009,41.8001,16
21.4273,32.7961,6
-26.2528,129.992,64
40.1671,63.1747,174
15.7954,46.6765,60
37.3311,67.163,5370
-30.8563,133.028,5
39.5375,61.916,3
38.3853,62.0202,389
-29.8569,133.62,14
34.2335,58.801,385
5.62398,-8.175,9222
66.9553,40.1519,145
53.1563,68.7377,23049
21.8043,38.354,15
-27.0197,132.924,195
39.3959,59.3404,98
22.3601,33.5383,8
41.8566,61.6953,5501
21.9545,37.1693,1154
-27.2118,129.406,35
38.464,64.5785,1143
-2.25213,152.467,2
60.567,-100.647,3
13.4491,-59.135,88374
-32.1719,-56.2929,268
42.334,53.5522,276
58.7403,25.8974,126874
37.3117,64.6324,190
6.28135,-6.31168,4873
66.8799,42.6476,285
7.58368,-9.28968,90520
37.8559,63.3353,131
6.48872,-7.91133,9153
66.9911,37.6804,74
3.83986,-55.7947,12969
37.5995,58.3251,25013
-35.5714,-65.3403,210
3.81871,-51.9103,3285
40.4878,52.6933,1843
37.7536,60.8136,12060
-30.9097,131.786,58
41.6968,59.021,16648
-19.5165,170.212,246
-31.9383,128.721,135
41.0208,57.7946,6
67.8454,34.1869,8841
6.81916,-6.97063,7496
66.0371,41.0199,506
39.0087,63.2565,5266
36.9411,57.1894,960
-34.229,-66.2625,58
3.83155,-53.8664,4467
1.02844,-56.8571,5
39.6479,55.4444,1604
61.8244,-140.181,13
34.0419,47.333,4305
-33.5501,-63.1953,167
53.2567,7.74176,814730
24.9655,122.203,19182
53.7574,5.06111,7414
7.67706,20.6037,962
71.3656,-7.8219,44
15.5618,32.0782,87469
41.739,-5.85229,22856
15.6484,30.9089,16
-10.9864,152.053,290
49.0589,67.0841,436
14.9956,51.5194,291
15.9493,45.6582,8072
6.7691,21.1405,11815
18.2136,48.8553,27
49.4271,89.0964,1799
34.7529,48.2358,4560
-34.8651,-62.2894,260
4.40098,-56.7253,109
-34.6387,-65.2721,116
38.5195,55.6653,97
14.5617,32.5424,90904
48.4676,68.628,146
17.2378,49.1202,6
30.4175,3.80193,147
13.2359,20.7083,15157
-20.629,139.637,2180
16.7696,46.3832,32
44.3036,127.775,125
11.977,53.9244,879
13.2636,19.5379,206
-21.7893,137.976,41
16.93,45.3511,193
40.6716,7.89755,58683
49.4248,74.939,2668
15.3204,49.6325,16
12.2571,52.1744,195
42.9871,126.826,20
12.7126,54.595,617
34.2919,73.2432,2272
13.2107,45.5456,847
17.4651,52.713,455
12.8612,53.7332,3322
18.0891,21.4152,417
-46.6722,-70.7487,237
-19.6227,140.119,24
15.4068,42.8499,617
50.1116,39.3283,37717
41.193,80.7025,314
14.298,44.2222,107460
41.7041,125.945,966
12.1172,53.0574,76
49.6452,68.6535,7
14.3796,49.8803,5821
41.958,69.8771,206815
27.299,2.39815,604
-20.4638,140.804,437
16.3937,42.508,967
55.8876,135.519,64
49.7295,42.493,8558
-16.0678,168.715,2810
14.4315,43.1844,1241
1.8783,-74.504,5115
-25.7418,-70.7419,100
-2.41141,-76.8867,5341
76.2845,-82.3122,105
-23.6058,-68.5243,53
52.6091,-58.0144,3
30.0252,100.045,623
62.6243,-95.9205,9
45.2201,6.55094,395427
22.9706,-89.8252,11
62.5593,-122.91,1
45.3936,8.06529,652508
65.9547,-127.431,2
33.3653,111.738,389
49.4108,-69.6816,147
-1.5411,132.439,1264
14.8184,1.42315,4816
48.9111,-90.0889,113
35.2298,114.83,7938
54.1886,-64.3822,20
21.1139,-83.2864,39
66.8858,-111.595,9
28.3348,2.85443,54
17.1164,20.7841,18
-47.1115,-65.8105,1
-18.6216,140.591,26
-49.4926,-67.477,433
64.2238,-52.1354,2717
17.2415,43.2385,1266
32.9803,47.6658,1739
-44.4443,-65.5511,76
60.2501,-127.143,7
65.8939,-118.292,2
0.0934056,-78.6545,64203
51.9243,-61.0663,4
65.8657,-106.705,11
50.6719,-110.854,95
-34.6824,146.236,2950
52.6711,-84.9738,1
-69.4641,75.5393,22
-39.7823,146.544,14
52.4433,-86.8453,3
16.7579,-61.6616,108587
42.5387,44.3199,42172
64.111,-128.078,5
41.7579,-85.8792,74812
-14.961,-55.5347,2345
13.7665,-0.991416,16925
45.4134,-87.0371,16012
-11.9491,-58.3332,154
25.2512,105.244,859
-1.69572,137.806,308
52.3632,-68.5438,7
1.66894,-77.4955,53416
-4.53015,-42.0224,718
51.0268,-62.2273,6
61.8034,-134.005,22
44.9142,55.7092,9628
-33.379,-61.2348,1986
63.2889,-115.094,11
65.4239,-133.643,7
68.5318,-66.1277,12
-0.300067,127.551,20725
21.2762,105.026,9506
66.2074,-60.8463,10
61.6583,-131.964,247
60.8412,-133.094,38
-23.726,155.263,1
67.4695,-64.8581,250
35.873,111.672,972
-5.08243,141.92,528
51.1591,-64.0357,52
10.9023,-67.1924,14951
72.458,-94.0353,2
44.5585,8.93778,518697
12.7913,-61.8558,1763
-32.2483,-59.2857,1987
43.6048,43.8837,327250
63.6198,-123.553,117
46.6646,-84.9314,2272
11.1767,-0.0610705,114467
34.0447,109.722,753
50.4101,-72.3516,34
63.6957,-117.333,331
19.0957,-94.688,64
-3.11334,153.144,6610
-31.2684,-56.2472,534
41.9162,54.9773,15
23.5371,-81.708,14220
63.9672,-113.172,80
19.0644,11.0891,2
50.8033,-90.9375,135
-11.2073,-52.4079,63
28.2488,100.581,172
-6.37438,133.861,284
58.4709,-70.1475,122
3.41108,-73.3937,28609
52.1268,-54.4291,14
-24.1385,-69.5815,112
73.1556,-119.942,1
-30.6601,-63.0236,154
-3.30744,-44.0481,3746
54.5472,-57.2811,1
16.9355,103.642,5451
0.0741843,129.81,482
-4.07664,105.69,103803
-26.5233,146.071,262
57.1177,-62.6605,1
43.6408,-73.1024,46709
-38.2234,-60.5244,273
46.5007,-72.3337,36935
34.6889,-83.7849,88042
51.0831,-126.342,93
1.43791,-75.5299,13937
2.54923,-75.4281,4899
-27.8613,-70.9239,187
-23.0521,-69.4973,141
53.209,-54.8944,146
-28.904,-71.016,2016
-0.587619,-77.7167,2666
4.98096,-77.1697,562
71.5435,-124.72,147
-28.3835,-69.9255,813
50.8679,-60.4411,17
-1.51812,-45.0293,105
-29.8638,-66.9567,8484
54.7681,-59.2111,466
23.7456,114.596,950
51.2828,-77.0207,329
22.208,99.7393,4080
-0.0731446,135.153,368
43.7667,-84.9143,13459
13.8295,0.0169386,11167
-15.1086,-53.5491,519
34.2413,112.112,4745
50.3191,-66.9105,3419
47.5097,-86.0461,59
54.4092,-70.3595,25
-2.62494,132.037,24064
35.1016,112.487,22487
52.4034,-72.3619,44
16.1006,44.6238,1053
58.6988,-129.561,106
33.2342,2.74502,1387
42.2609,20.6363,130492
46.4739,-73.9967,6921
-38.3245,-57.6518,5390
26.4238,-78.0449,2843
-17.4705,-51.6111,3367
24.8702,-80.3896,8191
-8.4032,163.401,14
57.8438,-110.124,5
65.7565,-111.356,5
11.4926,169.63,95
53.1761,-79.2218,514
49.1842,-54.8023,4962
-3.34886,-41.9996,625
2.3141,-73.487,1336
-25.7325,-66.6643,2792
69.9665,-131.597,5
0.77357,-79.5913,73075
49.8177,-59.8487,29
18.5083,106.326,31561
68.6233,-75.7146,4
69.2676,-84.122,5
53.8833,-60.4962,1655
-25.7513,-68.685,9
48.5834,-57.6249,2614
-5.71145,-42.0453,909
69.8588,-128.675,7
68.5324,-78.9077,5
55.5135,-87.0275,163
-28.8914,-68.9311,13
-1.70719,-72.8426,238
-26.7816,-66.7365,59
49.9863,-53.5741,46
65.1291,-128.944,2
43.6029,-74.6628,57287
54.4304,-112.942,1461
-18.2062,-48.5535,6811
27.6943,-80.5638,168481
56.7232,-109.994,837
-31.303,-59.2459,1243
43.3239,45.307,103064
66.1397,-129.877,271
47.2371,-93.7002,8725
-14.1098,-68.8478,599
52.7073,-91.867,9
-39.952,145.052,9
53.0132,-90.0347,215
25.3965,100.764,3283
7.4692,143.5,59
56.357,-76.6412,140
47.9839,-94.9648,16172
-14.7241,-67.9073,779
-9.20916,-57.2595,78
53.4935,-93.2864,237
1.22291,-78.5402,15461
50.6832,-58.6801,611
35.8126,47.9109,296
-34.4886,-63.2535,982
62.8498,-137.06,177
23.8261,97.995,117681
-0.262595,133.996,41382
11.8551,-3.5982,3804
46.8496,-83.2902,109
-2.80578,130.895,5556
33.2639,110.549,554
51.3402,-67.7059,90
10.2986,-0.412471,28007
47.8926,-82.695,137
-34.1005,142.59,11151
49.8296,-83.1912,752
50.2595,-87.9113,146
50.3775,-68.7161,145
-3.70194,131.637,4176
35.9461,112.863,2635
-2.34335,146.19,2386
52.3773,-74.2764,6
23.2821,100.079,94
-1.16793,134.743,8348
11.218,0.935319,50115
48.7683,-83.8007,206
45.4316,-76.3956,379836
53.7233,-101.624,589
-17.9505,-52.6443,577
26.1685,-79.0666,14947
-29.2817,-53.0891,27034
56.6369,-103.028,24
0.545016,-77.6057,12595
49.9817,-61.5838,1561
14.2423,10.8276,12642
-25.3132,28.333,91112
35.7296,-88.0289,3151
-5.97028,-53.2262,197
63.6498,-138.246,11
48.3484,-97.8345,17730
21.1015,13.396,25
-11.598,-55.4048,1917
22.9553,9.59769,12
-9.32552,-55.3188,121
51.5971,-92.2751,141
25.943,98.6692,766
-4.05489,135.825,2914
57.2073,-80.0306,1
52.3805,-56.2045,2191
68.6227,-69.3047,5
60.2463,-137.945,3
34.0048,50.7189,4538
-41.8297,-65.3189,86
60.151,-136.056,11
-13.0807,-49.4265,184
51.7423,-107.991,657
60.0269,-134.152,315
39.5188,-93.1247,4506
6.99332,7.09821,104778
-27.3582,30.7875,72385
27.074,11.8171,128
68.9781,-136.15,34
41.8582,-91.2289,91356
9.598,6.30494,303040
2.1898,-60.5427,61
29.2344,15.6611,501
69.6658,-140.789,12
16.5207,52.9261,185
42.5056,71.2856,67722
32.4743,45.6227,295
-43.7962,-64.6725,6
59.3321,-136.986,54
53.9565,20.0884,250899
-26.5415,-60.9022,481
49.0037,-114.769,2794
8.44782,150.387,14
29.2365,-82.1375,74490
-25.149,-54.9523,242071
54.2832,-116.048,794
30.035,-93.8686,40270
-4.60232,155.54,106
-13.6999,-48.4193,239
52.2997,-109.545,438
18.6112,-87.7237,17494
50.6191,-113.713,105653
-26.02,-59.9423,1129
7.38293,149.966,44
29.4966,-81.0465,189808
51.0928,-115.24,18903
-29.1562,-58.1438,371
53.6509,-117.401,4581
24.664,-77.6422,68274
54.0075,-128.004,4122
47.2639,-78.2771,127
17.3331,-1.60537,667
48.1022,-88.8686,94227
35.1717,113.665,28660
50.3837,-74.1742,1647
55.0574,-108.17,584
-18.5708,-51.6494,288
57.2633,-104.766,70
25.4133,-78.3455,1943
56.4433,-99.4961,48
-29.8559,-52.0788,16388
46.3479,-77.3168,9854
-39.1037,-60.4095,111
47.4569,-73.1879,734
33.9019,-82.9173,71410
-31.5107,-54.2188,2357
52.7409,-125.836,56
48.1781,-79.2785,1664
23.4545,112.349,2919
56.2583,-78.7583,264
51.1826,-78.8763,702
27.4297,-77.7402,527
52.1391,-103.377,218
-16.3602,-51.5729,161
45.4933,-74.7706,184473
25.9017,-80.0998,764236
-27.9286,-51.9997,28767
57.1233,-101.184,398
63.5424,-68.482,1485
55.7505,-85.0003,3
-17.9054,-39.1537,124
54.6454,-85.6518,104
66.5312,-66.5926,445
0.317201,-75.6324,1126
-25.2154,-69.6665,4
53.4609,-56.727,854
24.592,113.838,680
55.299,-77.5503,588
42.108,-89.804,38072
11.9121,-2.64607,45841
25.0415,104.044,788
0.834567,134.405,178
10.3348,0.570864,184029
48.5701,-85.5126,766
33.4544,112.916,1299
53.3989,-73.3494,62
22.6055,113.12,49434
52.2324,-78.0952,304
57.7769,-102.926,120
-30.9746,-50.0344,125
-32.6336,-52.1986,155
53.2948,-129.01,112
52.3202,-76.1889,327
34.4099,105.198,4910
55.0109,-96.2835,538
-5.42843,104.278,78344
50.1339,-109.357,180
33.1229,-86.4282,66139
-26.3527,-52.9663,2232
54.4859,-131.261,317
-4.36777,151.647,33883
-30.6804,-57.2248,3109
42.622,56.1732,40
46.779,56.7616,57
-33.7482,-60.296,10245
23.0947,-79.9407,3394
63.4924,-110.934,32
64.625,-111.136,27
-29.47,-51.0222,50497
48.4415,-70.6049,6637
32.6162,-84.3655,37822
52.8166,-131.515,747
24.1759,-75.9844,1188
53.7308,-126.377,440
48.0478,-80.9936,1347
35.141,-81.4603,287576
-26.5308,-56.0209,10483
55.7171,-127.546,311
60.9751,-135.065,4639
59.8732,-132.237,23
27.1549,1.21825,1790
-46.7691,-67.1046,12551
-20.2897,141.975,327
17.0875,44.3028,6605
31.1385,47.1517,2401
-43.4486,-65.8706,885
59.6893,-130.314,30
18.0528,22.638,132
28.1876,1.65634,172
-18.4454,141.738,36
37.4218,-7.47823,66860
13.8091,29.5453,898
65.3528,-52.7109,899
31.4627,4.29391,25
10.3615,22.369,4393
-49.143,-68.8534,3
15.2675,43.9015,80972
60.4793,-129.129,907
59.4745,-128.388,162
16.2488,43.5736,21686
59.2285,-126.464,62
32.939,101.101,173
55.3922,-94.3994,181
44.0343,-59.8364,40
34.1221,-94.25,3641
58.9508,-124.545,20
-38.8207,-58.6317,187
26.668,-77.0352,10930
54.4981,-109.756,379
-18.8103,-47.5345,21206
57.241,-111.788,19909
45.1655,-61.9063,13959
-19.0173,-39.1722,6
33.7254,-91.9819,1399
58.6415,-122.636,1143
25.1474,-79.3619,52
54.8503,-101.487,6398
-28.5047,-50.9842,6342
47.471,-71.4882,6193
33.657,-84.0775,1179793
-4.80706,159.269,704
-30.2286,-53.1303,19940
53.4288,-124.753,22
47.0116,-81.6323,1121
-16.7895,-59.5007,164
55.9996,37.1504,585515
52.6711,42.5104,77079
-20.8789,-49.6728,5303
42.2531,-81.4402,12657
21.0463,103.841,389
68.6534,-72.5069,21
-3.95848,-40.9856,4456
49.4178,-56.4556,5403
20.205,104.677,5537
64.6115,-72.4549,4
-5.13975,-41.0067,826
50.474,-56.947,2690
-26.8071,-70.8325,2140
0.764253,-74.6023,629
-24.6834,-68.6043,107
51.5381,-57.4658,2638
27.6829,102.679,1517
-2.07155,135.49,3818
-80.0958,76.3138,2
24.9402,9.4359,436
53.4766,-98.3554,1428
-8.80727,-54.3156,17
22.9466,103.344,948
62.4722,-77.5469,146
17.9507,-64.185,1643
-6.42396,176.004,325
47.5464,-57.1372,545
0.993337,-76.564,12135
-27.3385,-69.8384,678
-24.666,-70.652,142
51.307,-55.711,662
-0.133576,-76.6707,27135
-30.4438,-72.2176,4
50.2413,-55.2443,8
46.0293,-60.8927,44483
32.6277,-92.2127,4585
-7.26745,156.438,2788
55.7813,-118.089,372
-0.812132,-75.7357,643
-2.12797,-44.0221,20673
49.6293,-58.1385,2373
12.0188,-0.69775,11988
-2.44215,133.184,11038
47.8345,-90.5081,6576
36.0069,114.041,11088
51.4059,-71.4234,19
43.1215,-89.42,244685
13.9453,2.07695,177634
21.9415,98.5346,10459
-1.35514,133.589,46584
34.1494,110.922,169
51.3877,-69.5607,12
-29.2895,153.447,8304
20.8066,102.651,1790
69.5824,-77.5413,3
-1.26876,-76.7783,319
33.1379,102.348,61
56.8793,-92.0165,18
35.3097,105.566,1709
56.5273,-94.0173,271
22.0823,12.732,21
-14.7988,-57.4875,3142
54.1745,-99.8972,391
27.8919,103.897,374
-4.57627,138.877,11410
61.5473,-71.1875,277
48.9297,-53.1804,2166
-1.94929,-75.8397,271
-11.7219,-53.4271,166
54.262,-94.7583,2214
74.2722,53.895,1
46.8473,-52.4524,396
55.9666,-129.263,1427
-26.2868,-58.0009,25542
-28.819,-57.1314,160
50.4996,-116.504,1445
43.7966,47.7821,4225
-34.1039,-59.3661,4145
20.2003,-77.1726,7349
59.5638,-108.467,263
-24.9286,-51.8818,3089
-45.6996,171.204,35319
52.4405,33.3,28135
-19.7639,-56.718,160
56.1321,33.6489,20252
43.0991,-82.3911,14893
46.4229,-75.6587,2160
-5.21699,152.328,46
52.7642,-104.916,3832
-16.2218,-53.59,69
-14.284,144.6,2
-12.9273,13.0161,9613
38.1791,13.2075,122634
-21.1932,-41.3098,9516
57.0893,-115.18,13
-4.71561,-77.1058,106
44.4813,-65.9933,2509
31.5222,-92.4393,5780
-19.9976,-45.4813,16470
58.186,-115.48,94
-3.56065,-76.9958,360
-17.8475,-43.3355,1845
46.8878,-59.8421,1343
49.207,-64.4101,1876
-17.3098,-42.2779,7049
30.6789,-88.1365,104168
55.1168,-119.443,25883
38.2498,14.6599,78171
-21.0867,-45.5104,7141
56.6245,-113.378,21
-4.49964,-79.1206,6644
45.5091,-68.2742,18962
33.0139,-94.4626,42816
-7.48457,155.393,342
56.1751,-119.85,6575
39.7918,8.72335,209561
-19.5642,-40.2285,5261
45.0269,-60.3521,142
33.3777,-93.2208,1609
56.8754,-123.421,13
-20.1028,-41.2877,7854
43.581,-66.8876,2838
71.6408,130.356,952
-47.0685,-75.7058,3
40.2054,14.5769,134494
-17.8877,-41.2437,7403
-5.63821,155.139,16443
55.4921,-121.168,959
50.3187,-119.215,52078
-29.0641,-55.127,6424
52.7492,-121.529,398
35.6037,101.118,81
62.2399,-91.6666,954
-22.2713,-41.332,2147
57.1816,-125.225,113
-20.0625,-43.3865,21265
-22.7888,-42.3971,8496
57.9278,-118.865,4
46.369,-65.7266,6408
-5.1249,-73.1225,685
44.5417,-67.5656,18165
46.7147,-103.714,6026
-36.0414,150.938,345
31.7621,99.5011,88
56.1464,-95.9668,704
47.3532,-76.5854,208
54.4335,-125.278,1215
-24.0524,-59.8432,514
-26.6415,-59.0009,1128
8.5956,151.507,58
48.5223,-113.323,1362
53.8238,-91.4345,58
47.0992,-53.9851,278
55.5022,-103.123,55
-28.32,-53.048,18582
48.4411,-72.3422,2322
32.8725,-83.2132,89429
-30.797,-52.1186,5128
51.4303,-123.783,306
46.2491,-78.9684,4077
31.4282,102.872,312
58.7328,-99.0394,211
-36.869,145.206,13333
51.0342,-103.452,7821
-2.40806,139.708,16064
35.1558,104.321,3285
56.8783,-97.592,3
-35.0264,143.439,1830
51.658,-104.948,1145
-0.979696,135.901,5366
51.3535,-75.1574,63
42.5583,-86.8918,1457
-15.5925,-54.5668,3591
12.7998,-2.31912,12898
47.713,-84.3801,2555
23.0216,98.8701,34670
-4.94793,136.568,14616
42.7572,-85.4075,110033
-13.9871,-53.5083,295
-3.52273,132.78,202
49.3693,-67.913,1237
-22.0696,-47.6315,16886
-4.97033,-80.1927,85867
42.3806,-79.9359,149118
55.23,32.7143,32480
58.9987,-106.569,774
-31.3554,-51.0988,4842
45.347,-78.0157,5672
-5.36981,17.224,471
52.3401,7.03892,1561788
45.5473,-71.5164,104275
35.4746,-84.6747,36354
51.8817,-130.878,19
54.9867,-128.617,1136
43.4635,-77.7757,115842
55.7386,-97.8626,2004
50.5607,-104.978,113146
25.9727,9.98009,765
68.1352,-134.708,1553
22.1897,-92.0607,1
64.9228,-126.59,773
33.3427,-80.9418,36102
6.78119,152.891,25
52.332,-128.418,260
48.3618,-75.8193,31
51.7543,-125.323,34
-30.5883,-54.1759,31410
30.5106,-84.9277,11825
-24.3052,-57.9063,191
54.1176,-123.616,10186
-28.0967,-49.9247,74952
-38.5286,-59.5733,526
49.3049,-76.7929,235
32.554,-80.1366,77604
50.415,-127.315,1031
45.5396,-69.8926,10851
44.5655,-73.9191,109139
-37.1083,-58.5562,424
35.2226,-85.8724,70067
5.87911,153.573,541
51.3718,-127.853,73
-31.1605,-53.1716,3759
52.0898,-122.682,3338
45.2397,-79.6285,71637
39.2609,15.3564,4742
34.4766,-92.9969,14378
-6.45853,155.792,24370
58.2052,-125.826,5
28.9634,-83.2393,427
-21.1529,-43.4121,6553
47.2795,-64.7516,18752
-4.02957,-78.0547,2421
45.456,-66.6641,70589
33.2653,46.4748,1531
-45.0959,-66.4643,36
59.2166,-135.145,1162
-17.8591,-59.5492,7595
-43.9489,170.141,3664
56.0788,35.3891,69320
-21.9499,-49.7085,8982
38.3981,-83.5204,11775
-4.27701,-81.1442,1332
43.2408,-80.8627,357770
-45.0678,169.949,9090
-16.3478,-58.5213,135
57.033,34.6351,41977
44.5976,-70.7342,9243
36.2581,-85.5874,59426
53.7523,-132.184,3737
59.5459,-104.675,23
-30.0305,-49.9978,4939
-37.2782,-56.5699,4137
54.7232,-126.946,3923
44.2366,-80.2594,79115
44.5162,-75.5115,136699
-37.3539,-60.478,353
26.929,-79.8059,325887
-28.6592,-48.8964,64262
50.6927,-128.793,14
53.03,-127.422,5
57.8616,-106.552,5
-30.4203,-51.0604,518244
44.3515,-78.684,121826
-42.973,172.914,77119
-6.35208,-78.2842,3058
-19.5555,-58.6638,54
-7.42815,-73.3126,2997
45.2837,-63.4778,77040
-36.4645,-56.5234,718
-5.60979,159.885,958
52.4275,-124.255,22
44.4448,-77.1006,68195
52.2602,-106.48,29687
42.6927,-73.8478,262353
-37.6689,-59.5311,1163
45.5318,-73.1433,208661
35.7112,-83.4874,20445
53.5355,-130.598,47
54.2592,-129.633,460
-36.7296,-57.5559,748
43.3624,-79.3235,1164157
55.3592,97.3352,131
21.5714,92.8471,31632
51.4958,141.378,1196
9.71666,72.0008,3
33.261,79.124,1682
66.0312,116.249,108
24.6227,89.2946,338937
-11.5163,18.9397,336
12.3988,93.5964,2
1.88898,44.2803,1904
49.58,115.463,109
44.5683,133.48,38603
16.7917,72.3768,1
23.2019,87.8142,3096
65.5977,109.025,1
55.228,95.4703,6032
25.1199,95.0112,1754
27.4986,96.8943,157
63.688,82.3709,493
53.2583,113.259,530
12.5418,71.6135,1
4.35158,73.7099,9021
51.2324,144.349,44
11.8438,72.38,66
46.3784,143.705,906
18.8201,80.4509,833
28.1711,88.0984,415
50.6993,138.247,1948
10.4171,73.9282,143
-10.5612,19.6146,183
7.31283,94.3772,315
-14.7914,21.6277,1942
6.17531,94.073,19
60.2305,99.2125,8
21.6982,89.584,40315
19.9809,94.6063,2713
58.0205,93.6029,5270
19.9152,80.6987,264
-22.2714,46.3027,22395
28.9071,78.3789,3046
23.8503,80.5932,11506
68.4495,64.2374,40
70.6754,83.1153,64
25.5655,79.9657,213861
23.7172,77.5499,148570
69.2495,79.7462,1
19.9094,86.9518,221
